File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/capstone/Desktop/root/apparmor-2.13.3_pure/binutils/aa_exec.c,164,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		required_len += strlen(profile);,e7db5b7c5a645f4040c457747de442b52b11b4ad40a2b05c72acb294f3853886
/home/capstone/Desktop/root/apparmor-2.13.3_pure/binutils/aa_exec.c,172,3,1,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",Risk is low because the source is a constant character.,CWE-120,"		strcat(name, "":"");",9ddc0d5d20a66feacebae82b41fec709bb6cf0b1d6043987e6d4d44516e727d0
/home/capstone/Desktop/root/apparmor-2.13.3_pure/changehat/pam_apparmor/get_options.c,67,45,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	} else if (strncasecmp(argv, ORDER_PREFIX, strlen(ORDER_PREFIX)) != 0) {",45dc378902604a7869bc8ce41f1288dafdea37f1aff92035349e77f6a3612e3b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/changehat/pam_apparmor/get_options.c,72,16,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	opts = argv + strlen(ORDER_PREFIX);,5d5a0d1042c82170ed0c3b23113f895c753e1093a756230663e42f9f64d8c0c9
/home/capstone/Desktop/root/apparmor-2.13.3_pure/changehat/pam_apparmor/get_options.c,137,12,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,			opts += strlen(opts);,2490a47887775721c18dee2ac22a14cc38c6a140da6823eefaabd6749b4d506f
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/features.c,136,9,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","		len = read(file, pos, size);",4f73aa5516320fec95557287ceca917223bcdac2baa09ab77ebd0b4306f36bff
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/features.c,170,23,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	if (*name == '.' || !strlen(name)),4e2a313fd0628d9659ec33fdca006bc4fa621b0804f99e4bab2192f4d56d3bfd
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/features.c,217,15,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	size_t len = strlen(string);,db59996978adfa6bf6806dbc4402835fa371f119d0a3bdf81c86db8323935e5a
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/features.c,557,9,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	size = strlen(string);,bd1c92657a96d1bdadd9ec6b6c6e412cbca1daec65548b154d642fa55dbdab91
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel.c,48,26,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,#define UNCONFINED_SIZE		strlen(UNCONFINED),9f1788909aff43c3087ffe38aa5dc7619f1fe9002ccaa7cdb537679a0bf7bd95
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel.c,127,9,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","	size = read(fd, &buffer, 2);",ca0f35acb96332aa227af8a036a3196293b7e3b2a919d90a3558d8f795b19eae
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel.c,241,23,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	return splitcon(con, strlen(con), true, mode);",7c0d6a019d40057562a787d4b60cf2552577c8a8d8a849e0b66a6da1de5f3c64
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel.c,279,9,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","		ret = read(fd, tmp, len);",ef4007965bd803bb33817cf75ce3567bb0336d943ff50bd4dffdeb00efe14aca
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel.c,537,9,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	size = strlen(cmd) + 18 + totallen + 1;,849fd2e76c4193926c52f3e1a0563c66e7909fbd7799cb0c2f022b88e9eca736
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel.c,547,14,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	pos = buf + strlen(buf);,384627d5e0259fc0c7905a8fd5ac0c6125b32617c4478c4eca7377eeecb7756e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel.c,551,11,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,			pos += strlen(*hats) + 1;,786a60c8158c36ea2c96fea825dd03e8efb406c66c6da670fe8df6e11d469b32
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel.c,863,8,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","	ret = read(fd, buf, QUERY_LABEL_REPLY_LEN);",46051998f2f6dd9b8c7efefbae0fe2a8daf2f79a2215fa811877d83b032ec67b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel.c,947,45,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	return aa_query_file_path_len(mask, label, strlen(label), path,",c9d2dee8be2901ad35841b177ea005c7b151092d4b7e3807f8d3b2dee823d379
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel.c,948,11,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"				      strlen(path), allowed, audited);",141128ce386eb0b3d1e81f489273d66325eb5a93bd3a260547a0937e13c907dd
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel.c,1020,39,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	return aa_query_link_path_len(label, strlen(label), target,",5b1f8546a47782fb9af26d6bce0ab766abf378db0642dd81634ce0d5c011fdf7
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel.c,1021,11,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"				      strlen(target), link, strlen(link),",737902520554bf4204b8a4e860ca8d4c0109ca6d40416ab437b610c811cec70a
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel.c,1021,33,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"				      strlen(target), link, strlen(link),",737902520554bf4204b8a4e860ca8d4c0109ca6d40416ab437b610c811cec70a
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel_interface.c,173,11,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","		rsize = read(fd, buffer + size, asize - size);",3c0e4f65db7b3030c74e6124bbb84c86325c4cad0ebf673127331332019be99a
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/kernel_interface.c,388,18,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"					    fqname, strlen(fqname) + 1);",9f90de55707967dd448ec122a04e5b82c3460215fe1f76103f90f60776f3d488
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/libaalogparse.c,139,8,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	len = strlen(hexstring) / 2;,f7be9febcf6224f8587994cb3068794cb2d597db07dc708e5e0461f20f4881ca
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/private.c,129,20,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	size_t name_len = strlen(name);,ddef90b9999538f13fe46ae55a1647847ad42fbcbe3d51b241107b535b9de2bc
/home/capstone/Desktop/root/apparmor-2.13.3_pure/libraries/libapparmor/src/tst_kernel.c,86,26,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		size_t sz = size < 0 ? strlen(con) : size;		\,a6ece16f892e94ed70a19a5b03cb88bcd126c232e934d33093da62caaaeb8e31
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/common_optarg.c,111,7,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		if (strlen(table[i].option) > longest),4cd72de85c5adfcd2094d54b92e2deb2abd1812134af2bd952390cc38b9b3be7
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/common_optarg.c,112,14,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,			longest = strlen(table[i].option);,47f2e21831f90a96f006685d9d83ea3a45abe6b65f2e47e6a8430f36a5a3497c
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/lib.c,394,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"		retval = strn_escseq(&pos, """", strlen(t->test));",2af0166a35ab392fb2e11b8f00fc6a03774a8d06f6d704e88c7eaf7ccdf938c2
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/lib.c,401,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"		retval = strn_escseq(&pos, """", strlen(t->test));",2af0166a35ab392fb2e11b8f00fc6a03774a8d06f6d704e88c7eaf7ccdf938c2
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/lib.c,405,44,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"		retval = strn_escseq(&pos, ""*+.|^-[]()"", strlen(t->test));",134c6ef4b31d2148d3eaad83a1c430a61431a7acdb71c73def720c01952ab0c3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/libapparmor_re/chfa.cc,403,57,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	size_t hsize = pad64(sizeof(th) + sizeof(th_version) + strlen(name) + 1);,09c3c3e0405c6d01eaf395209b435636c78da7d4ac3278348011f2c65e7a8f0e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/libapparmor_re/chfa.cc,417,49,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	os << fill64(sizeof(th) + sizeof(th_version) + strlen(name) + 1);,111ca0c6fcaf7b96f341f41884884970ba9001e128bff0436496104df5778fe9
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/network.c,172,8,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","	res = read(fd, &buffer, sizeof(buffer) - 1);",2f1493e556bbbb9105f16cf2bcf9a97a6b7d4cf18b9dde1c4c1e503fd4668d03
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_alias.c,98,12,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	int len = strlen(target) - strlen(alias->from) + strlen(alias->to);,df564b98b81ee80cad6f385f24371ce6efc5f8a5ae4b42a0ac9f15c0ba084bcc
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_alias.c,98,29,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	int len = strlen(target) - strlen(alias->from) + strlen(alias->to);,df564b98b81ee80cad6f385f24371ce6efc5f8a5ae4b42a0ac9f15c0ba084bcc
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_alias.c,98,51,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	int len = strlen(target) - strlen(alias->from) + strlen(alias->to);,df564b98b81ee80cad6f385f24371ce6efc5f8a5ae4b42a0ac9f15c0ba084bcc
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_alias.c,104,41,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	sprintf(n, ""%s%s"", alias->to, target + strlen(alias->from));",13547b62891fdb04e9d002d59c2ff9784371632a75cf53b4afa7e5fc447bfa64
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_alias.c,120,8,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	len = strlen((*t)->from);,8573c6593071cf52e6ac9c5dd52bfd2c31fe74aa6298c279dcff3b76d1af19e9
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_alias.c,165,8,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	len = strlen((*t)->from);,8573c6593071cf52e6ac9c5dd52bfd2c31fe74aa6298c279dcff3b76d1af19e9
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_include.c,119,11,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	for (i = strlen(t) - 1; i >= 0 && t[i] == '/'; i--),040e16c565b789b21ee41efebf7bc2ca3f6cd5f9ef98efc4b95dc3fa0d8b03bb
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_include.c,148,8,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	len = strlen(dir);,aabdc2b4772ee16178d5654f7c46c36235448b06685a4a8e9838fa3b890e0ad1
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_include.c,244,15,1,buffer,fgetc,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20",	while (((c = fgetc(f)) != EOF) && (c != '\n'),5454fcbc8394de02577e273cdcec58edfcde37677e09f08662ce0970f0ec6b14
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_include.c,245,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	       && (strlen(buffer) < len - 1)) {,7c8d6088676b28abffb3d945c5113dfc0edb6b35f7e9254c0cc59c5d8cc569a4
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_include.c,264,9,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	return strlen(t);,3817c0db16d46ddaf4f104eb0ec70e3928b025a78d6699fc43e313ed3b961a12
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_interface.c,248,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"		sd_write16(buf, strlen(name) + 1);",5fc5e1449f4b04db53a507b4f3ed867be594a728903c9959d6709032707c7ff2
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_interface.c,249,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"		buf.write(name, strlen(name) + 1);",9beeba05eff58fbde6b8d369bebbbbd694f48d1b8df3edd0359531671b204af2
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_interface.c,286,24,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	sd_write_strn(buf, b, strlen(b) + 1, name);",e5242b32050df2d6e87a840cfb34dde8b8ad4cc6fb2ef2098ae2cf464192a9ad
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_interface.c,358,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		int len = strlen(table[i]) + 1;,1cec87d57de830bede3c25e3dae32d7956b0d83afda52c922b75b6fd24a0f594
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_interface.c,381,45,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		autofree char *name = (char *) malloc(3 + strlen(profile->name) + strlen(profile->parent->name));,99fc6b4e4a58f466548d95eaf7caacd5637f4c62b1dbdef0427c966451c2d78b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_interface.c,381,69,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		autofree char *name = (char *) malloc(3 + strlen(profile->name) + strlen(profile->parent->name));,99fc6b4e4a58f466548d95eaf7caacd5637f4c62b1dbdef0427c966451c2d78b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_main.c,335,9,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		len = strlen(save) - 1;,b57fbeb33fbf0520e8718ddaa65a96146c9c317cca4e1fed9b6e7147ac605f6b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_main.c,345,8,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		if (!strlen(save)) {,c2e18c97bcd4d24f8cb047ed702e933894605c6a63a376f593d33a31f1478e86
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_main.c,530,15,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"						optarg, strlen(optarg))) {",e6c16377410052996676906a4398a2d0c27c1e3b2cb334e23ba247bfdae4ce30
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,212,5,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"				strncpy(s, string, pos - string);",9ba0ea7f317f5fab51626485b6aaf064ef898f0df6718a14737b4d101433863c
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,265,12,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	int len = strlen(var);,5c6b2879d542b75e7b2711a2dd0acf82c2456119745fcc3eeecb2c68a55b001f
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,646,14,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	*name_len = strlen(name_start);,9d6ff40c40fad0869882f1b83ed751e799f8bfdcf0e682376d9783d3c3be735c
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1089,41,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"		result_str = processunquoted((input), strlen((input)));			\",13fe43a8c61b0e49352467097845cf3d34a3483ccc2669cee4882b836e660d95
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1129,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1136,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1143,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1150,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1157,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1164,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1171,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1178,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1185,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1192,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1199,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1206,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1213,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1220,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_misc.c,1227,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	out = processquoted(teststring, strlen(teststring));",1802c6dbc5648e9ea0c6e44c2c941c515d920597fd352cceea47368c961966f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_policy.c,113,27,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,			name = (char *) malloc(strlen(prof->name) + strlen(entry->nt_name),6464f268d9f3740118beec68639ad0993624b7c417d89faf8594320c582b1262
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_policy.c,113,48,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,			name = (char *) malloc(strlen(prof->name) + strlen(entry->nt_name),6464f268d9f3740118beec68639ad0993624b7c417d89faf8594320c582b1262
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_regex.c,55,16,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	if (!path || (strlen(path) < 2)),f1ed83193bceed399ffba6b1fee243e6871e211f2ad02855b10c80953e1aafc8
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_regex.c,449,22,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		prof->xmatch_len = strlen(name);,779b1dbc9e08888838403bed319fa1c111c28e9e06248e47bd8b2f68c4bc3fa5
